priogrid_gid,lat,lon,faction,faction_id,date
153913,16.75,96.25,Junta,0,2024-08-24
153914,16.75,96.75,Junta,0,2024-08-24
153915,16.75,97.25,Junta,0,2024-08-24
153916,16.75,97.75,Junta,0,2024-08-24
153917,16.75,98.25,Junta,0,2024-08-24
154630,17.25,94.75,Junta,0,2024-08-24
154631,17.25,95.25,Junta,0,2024-08-24
154632,17.25,95.75,Junta,0,2024-08-24
154633,17.25,96.25,Junta,0,2024-08-24
154634,17.25,96.75,Junta,0,2024-08-24
154635,17.25,97.25,Karen,4,2024-08-24
154636,17.25,97.75,Karen,4,2024-08-24
154637,17.25,98.25,Karen,4,2024-08-24
155350,17.75,94.75,Junta,0,2024-08-24
155351,17.75,95.25,Junta,0,2024-08-24
155352,17.75,95.75,Junta,0,2024-08-24
155353,17.75,96.25,Junta,0,2024-08-24
155354,17.75,96.75,Karen,4,2024-08-24
155355,17.75,97.25,Karen,4,2024-08-24
155356,17.75,97.75,Karen,4,2024-08-24
156069,18.25,94.25,Junta,0,2024-08-24
156070,18.25,94.75,Junta,0,2024-08-24
156071,18.25,95.25,Junta,0,2024-08-24
156072,18.25,95.75,Junta,0,2024-08-24
156073,18.25,96.25,PDF,2,2024-08-24
156074,18.25,96.75,Karen,4,2024-08-24
156075,18.25,97.25,Karen,4,2024-08-24
156076,18.25,97.75,Karen,4,2024-08-24
156788,18.75,93.75,Junta,0,2024-08-24
156789,18.75,94.25,Junta,0,2024-08-24
156790,18.75,94.75,Junta,0,2024-08-24
156791,18.75,95.25,Junta,0,2024-08-24
156792,18.75,95.75,PDF,2,2024-08-24
156793,18.75,96.25,PDF,2,2024-08-24
156794,18.75,96.75,Karen,4,2024-08-24
156795,18.75,97.25,Karenni,5,2024-08-24
156796,18.75,97.75,Karenni,5,2024-08-24
157508,19.25,93.75,Junta,0,2024-08-24
157509,19.25,94.25,Junta,0,2024-08-24
157510,19.25,94.75,Junta,0,2024-08-24
157511,19.25,95.25,Junta,0,2024-08-24
157512,19.25,95.75,Junta,0,2024-08-24
157513,19.25,96.25,Junta,0,2024-08-24
157514,19.25,96.75,Karen,4,2024-08-24
157515,19.25,97.25,Karenni,5,2024-08-24
157516,19.25,97.75,Karenni,5,2024-08-24
158228,19.75,93.75,AA,6,2024-08-24
158229,19.75,94.25,AA,6,2024-08-24
158230,19.75,94.75,Junta,0,2024-08-24
158231,19.75,95.25,Junta,0,2024-08-24
158232,19.75,95.75,Junta,0,2024-08-24
158233,19.75,96.25,Junta,0,2024-08-24
158234,19.75,96.75,Karenni,5,2024-08-24
158235,19.75,97.25,Karenni,5,2024-08-24
158236,19.75,97.75,Junta,0,2024-08-24
158237,19.75,98.25,Junta,0,2024-08-24
158238,19.75,98.75,Junta,0,2024-08-24
158946,20.25,92.75,Junta,0,2024-08-24
158947,20.25,93.25,Junta,0,2024-08-24
158948,20.25,93.75,AA,6,2024-08-24
158949,20.25,94.25,AA,6,2024-08-24
158950,20.25,94.75,Junta,0,2024-08-24
158951,20.25,95.25,Junta,0,2024-08-24
158952,20.25,95.75,Junta,0,2024-08-24
158953,20.25,96.25,Junta,0,2024-08-24
158954,20.25,96.75,Junta,0,2024-08-24
158955,20.25,97.25,Junta,0,2024-08-24
158956,20.25,97.75,Junta,0,2024-08-24
158957,20.25,98.25,Junta,0,2024-08-24
158958,20.25,98.75,Junta,0,2024-08-24
158959,20.25,99.25,Junta,0,2024-08-24
158960,20.25,99.75,Junta,0,2024-08-24
158961,20.25,100.25,Junta,0,2024-08-24
159665,20.75,92.25,Junta,0,2024-08-24
159666,20.75,92.75,AA,6,2024-08-24
159667,20.75,93.25,AA,6,2024-08-24
159668,20.75,93.75,AA,6,2024-08-24
159669,20.75,94.25,AA,6,2024-08-24
159670,20.75,94.75,Junta,0,2024-08-24
159671,20.75,95.25,Junta,0,2024-08-24
159672,20.75,95.75,Junta,0,2024-08-24
159673,20.75,96.25,Junta,0,2024-08-24
159674,20.75,96.75,Junta,0,2024-08-24
159675,20.75,97.25,Junta,0,2024-08-24
159676,20.75,97.75,Junta,0,2024-08-24
159677,20.75,98.25,Junta,0,2024-08-24
159678,20.75,98.75,Junta,0,2024-08-24
159679,20.75,99.25,Junta,0,2024-08-24
159680,20.75,99.75,Junta,0,2024-08-24
159681,20.75,100.25,Junta,0,2024-08-24
160385,21.25,92.25,AA,6,2024-08-24
160386,21.25,92.75,AA,6,2024-08-24
160387,21.25,93.25,Chin Resistance,9,2024-08-24
160388,21.25,93.75,Chin Resistance,9,2024-08-24
160389,21.25,94.25,PDF,2,2024-08-24
160390,21.25,94.75,Junta,0,2024-08-24
160391,21.25,95.25,Junta,0,2024-08-24
160392,21.25,95.75,Junta,0,2024-08-24
160393,21.25,96.25,Junta,0,2024-08-24
160394,21.25,96.75,Junta,0,2024-08-24
160395,21.25,97.25,SSPP,12,2024-08-24
160396,21.25,97.75,SSPP,12,2024-08-24
160397,21.25,98.25,Junta,0,2024-08-24
160398,21.25,98.75,Junta,0,2024-08-24
160399,21.25,99.25,Junta,0,2024-08-24
160400,21.25,99.75,Junta,0,2024-08-24
160401,21.25,100.25,Junta,0,2024-08-24
160402,21.25,100.75,Junta,0,2024-08-24
161105,21.75,92.25,AA,6,2024-08-24
161106,21.75,92.75,AA,6,2024-08-24
161107,21.75,93.25,Chin Resistance,9,2024-08-24
161108,21.75,93.75,Chin Resistance,9,2024-08-24
161109,21.75,94.25,Chin Resistance,9,2024-08-24
161110,21.75,94.75,Junta,0,2024-08-24
161111,21.75,95.25,PDF,2,2024-08-24
161112,21.75,95.75,Junta,0,2024-08-24
161113,21.75,96.25,Junta,0,2024-08-24
161114,21.75,96.75,Junta,0,2024-08-24
161115,21.75,97.25,SSPP,12,2024-08-24
161116,21.75,97.75,SSPP,12,2024-08-24
161117,21.75,98.25,SSPP,12,2024-08-24
161118,21.75,98.75,Junta,0,2024-08-24
161119,21.75,99.25,Junta,0,2024-08-24
161120,21.75,99.75,NDAA,14,2024-08-24
161121,21.75,100.25,NDAA,14,2024-08-24
161122,21.75,100.75,NDAA,14,2024-08-24
161123,21.75,101.25,Junta,0,2024-08-24
161826,22.25,92.75,AA,6,2024-08-24
161827,22.25,93.25,Chin Resistance,9,2024-08-24
161828,22.25,93.75,Chin Resistance,9,2024-08-24
161829,22.25,94.25,Junta,0,2024-08-24
161830,22.25,94.75,Junta,0,2024-08-24
161831,22.25,95.25,Junta,0,2024-08-24
161832,22.25,95.75,Junta,0,2024-08-24
161833,22.25,96.25,Junta,0,2024-08-24
161834,22.25,96.75,Junta,0,2024-08-24
161835,22.25,97.25,SSPP,12,2024-08-24
161836,22.25,97.75,SSPP,12,2024-08-24
161837,22.25,98.25,SSPP,12,2024-08-24
161838,22.25,98.75,SSPP,12,2024-08-24
161839,22.25,99.25,UWSA,15,2024-08-24
161840,22.25,99.75,UWSA,15,2024-08-24
162547,22.75,93.25,Chin Resistance,9,2024-08-24
162548,22.75,93.75,Chin Resistance,9,2024-08-24
162549,22.75,94.25,Junta,0,2024-08-24
162550,22.75,94.75,Junta,0,2024-08-24
162551,22.75,95.25,Junta,0,2024-08-24
162552,22.75,95.75,Junta,0,2024-08-24
162553,22.75,96.25,PDF,2,2024-08-24
162554,22.75,96.75,Junta,0,2024-08-24
162555,22.75,97.25,Junta,0,2024-08-24
162556,22.75,97.75,SSPP,12,2024-08-24
162557,22.75,98.25,SSPP,12,2024-08-24
162558,22.75,98.75,SSPP,12,2024-08-24
162559,22.75,99.25,UWSA,15,2024-08-24
163267,23.25,93.25,Chin Resistance,9,2024-08-24
163268,23.25,93.75,Chin Resistance,9,2024-08-24
163269,23.25,94.25,Junta,0,2024-08-24
163270,23.25,94.75,Junta,0,2024-08-24
163271,23.25,95.25,Junta,0,2024-08-24
163272,23.25,95.75,Junta,0,2024-08-24
163273,23.25,96.25,Junta,0,2024-08-24
163274,23.25,96.75,KIA,3,2024-08-24
163275,23.25,97.25,Junta,0,2024-08-24
163276,23.25,97.75,Junta,0,2024-08-24
163277,23.25,98.25,Junta,0,2024-08-24
163278,23.25,98.75,UWSA,15,2024-08-24
163279,23.25,99.25,UWSA,15,2024-08-24
163987,23.75,93.25,Chin Resistance,9,2024-08-24
163988,23.75,93.75,Chin Resistance,9,2024-08-24
163989,23.75,94.25,Chin Resistance,9,2024-08-24
163990,23.75,94.75,Junta,0,2024-08-24
163991,23.75,95.25,Junta,0,2024-08-24
163992,23.75,95.75,Junta,0,2024-08-24
163993,23.75,96.25,Junta,0,2024-08-24
163994,23.75,96.75,KIA,3,2024-08-24
163995,23.75,97.25,KIA,3,2024-08-24
163996,23.75,97.75,KIA,3,2024-08-24
163997,23.75,98.25,KIA,3,2024-08-24
163998,23.75,98.75,Junta,0,2024-08-24
164707,24.25,93.25,Chin Resistance,9,2024-08-24
164708,24.25,93.75,Chin Resistance,9,2024-08-24
164709,24.25,94.25,Junta,0,2024-08-24
164710,24.25,94.75,Junta,0,2024-08-24
164711,24.25,95.25,Junta,0,2024-08-24
164712,24.25,95.75,KIA,3,2024-08-24
164713,24.25,96.25,KIA,3,2024-08-24
164714,24.25,96.75,KIA,3,2024-08-24
164715,24.25,97.25,KIA,3,2024-08-24
164716,24.25,97.75,Junta,0,2024-08-24
164717,24.25,98.25,Junta,0,2024-08-24
164718,24.25,98.75,Junta,0,2024-08-24
165430,24.75,94.75,Junta,0,2024-08-24
165431,24.75,95.25,KIA,3,2024-08-24
165432,24.75,95.75,KIA,3,2024-08-24
165433,24.75,96.25,KIA,3,2024-08-24
165434,24.75,96.75,KIA,3,2024-08-24
165435,24.75,97.25,KIA,3,2024-08-24
165436,24.75,97.75,Junta,0,2024-08-24
166150,25.25,94.75,Junta,0,2024-08-24
166151,25.25,95.25,Junta,0,2024-08-24
166152,25.25,95.75,KIA,3,2024-08-24
166153,25.25,96.25,KIA,3,2024-08-24
166154,25.25,96.75,KIA,3,2024-08-24
166155,25.25,97.25,KIA,3,2024-08-24
166156,25.25,97.75,Junta,0,2024-08-24
166870,25.75,94.75,Junta,0,2024-08-24
166871,25.75,95.25,Junta,0,2024-08-24
166872,25.75,95.75,KIA,3,2024-08-24
166873,25.75,96.25,KIA,3,2024-08-24
166874,25.75,96.75,KIA,3,2024-08-24
166875,25.75,97.25,KIA,3,2024-08-24
166876,25.75,97.75,KIA,3,2024-08-24
166877,25.75,98.25,Junta,0,2024-08-24
166878,25.75,98.75,Junta,0,2024-08-24
167591,26.25,95.25,Junta,0,2024-08-24
167592,26.25,95.75,KIA,3,2024-08-24
167593,26.25,96.25,KIA,3,2024-08-24
167594,26.25,96.75,KIA,3,2024-08-24
167595,26.25,97.25,KIA,3,2024-08-24
167596,26.25,97.75,KIA,3,2024-08-24
167597,26.25,98.25,KIA,3,2024-08-24
167598,26.25,98.75,Junta,0,2024-08-24
168311,26.75,95.25,Junta,0,2024-08-24
168312,26.75,95.75,Junta,0,2024-08-24
168313,26.75,96.25,KIA,3,2024-08-24
168314,26.75,96.75,KIA,3,2024-08-24
168315,26.75,97.25,KIA,3,2024-08-24
168316,26.75,97.75,KIA,3,2024-08-24
168317,26.75,98.25,KIA,3,2024-08-24
168318,26.75,98.75,Junta,0,2024-08-24
169033,27.25,96.25,KIA,3,2024-08-24
169034,27.25,96.75,KIA,3,2024-08-24
169035,27.25,97.25,KIA,3,2024-08-24
169036,27.25,97.75,KIA,3,2024-08-24
169037,27.25,98.25,Junta,0,2024-08-24
169038,27.25,98.75,Junta,0,2024-08-24
169754,27.75,96.75,KIA,3,2024-08-24
169755,27.75,97.25,Junta,0,2024-08-24
169756,27.75,97.75,Junta,0,2024-08-24
169757,27.75,98.25,Junta,0,2024-08-24
170475,28.25,97.25,Junta,0,2024-08-24
170476,28.25,97.75,Junta,0,2024-08-24
170477,28.25,98.25,Junta,0,2024-08-24
144558,10.25,98.75,Junta,0,2024-08-28
145277,10.75,98.25,Junta,0,2024-08-28
145278,10.75,98.75,Junta,0,2024-08-28
145998,11.25,98.75,Junta,0,2024-08-28
145999,11.25,99.25,PDF,2,2024-08-28
146717,11.75,98.25,Junta,0,2024-08-28
146718,11.75,98.75,PDF,2,2024-08-28
146719,11.75,99.25,PDF,2,2024-08-28
146720,11.75,99.75,Junta,0,2024-08-28
147437,12.25,98.25,Junta,0,2024-08-28
147438,12.25,98.75,Junta,0,2024-08-28
147439,12.25,99.25,PDF,2,2024-08-28
148157,12.75,98.25,Junta,0,2024-08-28
148158,12.75,98.75,Junta,0,2024-08-28
148159,12.75,99.25,PDF,2,2024-08-28
148878,13.25,98.75,Junta,0,2024-08-28
148879,13.25,99.25,PDF,2,2024-08-28
149597,13.75,98.25,Junta,0,2024-08-28
149598,13.75,98.75,Karen,4,2024-08-28
149599,13.75,99.25,Karen,4,2024-08-28
150317,14.25,98.25,Junta,0,2024-08-28
150318,14.25,98.75,Karen,4,2024-08-28
151036,14.75,97.75,Junta,0,2024-08-28
151037,14.75,98.25,Karen,4,2024-08-28
151756,15.25,97.75,Junta,0,2024-08-28
151757,15.25,98.25,Junta,0,2024-08-28
152471,15.75,95.25,Junta,0,2024-08-28
152472,15.75,95.75,Junta,0,2024-08-28
152476,15.75,97.75,Junta,0,2024-08-28
152477,15.75,98.25,Junta,0,2024-08-28
153189,16.25,94.25,Junta,0,2024-08-28
153190,16.25,94.75,Junta,0,2024-08-28
153191,16.25,95.25,Junta,0,2024-08-28
153192,16.25,95.75,Junta,0,2024-08-28
153193,16.25,96.25,Junta,0,2024-08-28
153196,16.25,97.75,Junta,0,2024-08-28
153197,16.25,98.25,Junta,0,2024-08-28
153198,16.25,98.75,Junta,0,2024-08-28
153909,16.75,94.25,Junta,0,2024-08-28
153910,16.75,94.75,Junta,0,2024-08-28
153911,16.75,95.25,Junta,0,2024-08-28
153912,16.75,95.75,Junta,0,2024-08-28
153913,16.75,96.25,Junta,0,2024-08-28
153914,16.75,96.75,Junta,0,2024-08-28
153915,16.75,97.25,Junta,0,2024-08-28
153916,16.75,97.75,Junta,0,2024-08-28
153917,16.75,98.25,Junta,0,2024-08-28
154630,17.25,94.75,Junta,0,2024-08-28
154631,17.25,95.25,Junta,0,2024-08-28
154632,17.25,95.75,Junta,0,2024-08-28
154633,17.25,96.25,Junta,0,2024-08-28
154634,17.25,96.75,Junta,0,2024-08-28
154635,17.25,97.25,Karen,4,2024-08-28
154636,17.25,97.75,Karen,4,2024-08-28
154637,17.25,98.25,Karen,4,2024-08-28
155350,17.75,94.75,Junta,0,2024-08-28
155351,17.75,95.25,Junta,0,2024-08-28
155352,17.75,95.75,Junta,0,2024-08-28
155353,17.75,96.25,Junta,0,2024-08-28
155354,17.75,96.75,Karen,4,2024-08-28
155355,17.75,97.25,Karen,4,2024-08-28
155356,17.75,97.75,Karen,4,2024-08-28
156069,18.25,94.25,Junta,0,2024-08-28
156070,18.25,94.75,Junta,0,2024-08-28
156071,18.25,95.25,Junta,0,2024-08-28
156072,18.25,95.75,Junta,0,2024-08-28
156073,18.25,96.25,PDF,2,2024-08-28
156074,18.25,96.75,Karen,4,2024-08-28
156075,18.25,97.25,Karen,4,2024-08-28
156076,18.25,97.75,Karen,4,2024-08-28
156788,18.75,93.75,Junta,0,2024-08-28
156789,18.75,94.25,Junta,0,2024-08-28
156790,18.75,94.75,Junta,0,2024-08-28
156791,18.75,95.25,Junta,0,2024-08-28
156792,18.75,95.75,PDF,2,2024-08-28
156793,18.75,96.25,PDF,2,2024-08-28
156794,18.75,96.75,Karen,4,2024-08-28
156795,18.75,97.25,Karenni,5,2024-08-28
156796,18.75,97.75,Karenni,5,2024-08-28
157508,19.25,93.75,Junta,0,2024-08-28
157509,19.25,94.25,Junta,0,2024-08-28
157510,19.25,94.75,Junta,0,2024-08-28
157511,19.25,95.25,Junta,0,2024-08-28
157512,19.25,95.75,Junta,0,2024-08-28
157513,19.25,96.25,Junta,0,2024-08-28
157514,19.25,96.75,Karen,4,2024-08-28
157515,19.25,97.25,Karenni,5,2024-08-28
157516,19.25,97.75,Karenni,5,2024-08-28
158228,19.75,93.75,AA,6,2024-08-28
158229,19.75,94.25,AA,6,2024-08-28
158230,19.75,94.75,Junta,0,2024-08-28
158231,19.75,95.25,Junta,0,2024-08-28
158232,19.75,95.75,Junta,0,2024-08-28
158233,19.75,96.25,Junta,0,2024-08-28
158234,19.75,96.75,Karenni,5,2024-08-28
158235,19.75,97.25,Karenni,5,2024-08-28
158236,19.75,97.75,Junta,0,2024-08-28
158237,19.75,98.25,Junta,0,2024-08-28
158238,19.75,98.75,Junta,0,2024-08-28
158946,20.25,92.75,Junta,0,2024-08-28
158947,20.25,93.25,Junta,0,2024-08-28
158948,20.25,93.75,AA,6,2024-08-28
158949,20.25,94.25,AA,6,2024-08-28
158950,20.25,94.75,Junta,0,2024-08-28
158951,20.25,95.25,Junta,0,2024-08-28
158952,20.25,95.75,Junta,0,2024-08-28
158953,20.25,96.25,Junta,0,2024-08-28
158954,20.25,96.75,Junta,0,2024-08-28
158955,20.25,97.25,Junta,0,2024-08-28
158956,20.25,97.75,Junta,0,2024-08-28
158957,20.25,98.25,Junta,0,2024-08-28
158958,20.25,98.75,Junta,0,2024-08-28
158959,20.25,99.25,Junta,0,2024-08-28
158960,20.25,99.75,Junta,0,2024-08-28
158961,20.25,100.25,Junta,0,2024-08-28
159665,20.75,92.25,Junta,0,2024-08-28
159666,20.75,92.75,AA,6,2024-08-28
159667,20.75,93.25,AA,6,2024-08-28
159668,20.75,93.75,AA,6,2024-08-28
159669,20.75,94.25,AA,6,2024-08-28
159670,20.75,94.75,Junta,0,2024-08-28
159671,20.75,95.25,Junta,0,2024-08-28
159672,20.75,95.75,Junta,0,2024-08-28
159673,20.75,96.25,Junta,0,2024-08-28
159674,20.75,96.75,Junta,0,2024-08-28
159675,20.75,97.25,Junta,0,2024-08-28
159676,20.75,97.75,Junta,0,2024-08-28
159677,20.75,98.25,Junta,0,2024-08-28
159678,20.75,98.75,Junta,0,2024-08-28
159679,20.75,99.25,Junta,0,2024-08-28
159680,20.75,99.75,Junta,0,2024-08-28
159681,20.75,100.25,Junta,0,2024-08-28
160385,21.25,92.25,AA,6,2024-08-28
160386,21.25,92.75,AA,6,2024-08-28
160387,21.25,93.25,Chin Resistance,9,2024-08-28
160388,21.25,93.75,Chin Resistance,9,2024-08-28
160389,21.25,94.25,PDF,2,2024-08-28
160390,21.25,94.75,Junta,0,2024-08-28
160391,21.25,95.25,Junta,0,2024-08-28
160392,21.25,95.75,Junta,0,2024-08-28
160393,21.25,96.25,Junta,0,2024-08-28
160394,21.25,96.75,Junta,0,2024-08-28
160395,21.25,97.25,SSPP,12,2024-08-28
160396,21.25,97.75,SSPP,12,2024-08-28
160397,21.25,98.25,Junta,0,2024-08-28
160398,21.25,98.75,Junta,0,2024-08-28
160399,21.25,99.25,Junta,0,2024-08-28
160400,21.25,99.75,Junta,0,2024-08-28
160401,21.25,100.25,Junta,0,2024-08-28
160402,21.25,100.75,Junta,0,2024-08-28
161105,21.75,92.25,AA,6,2024-08-28
161106,21.75,92.75,AA,6,2024-08-28
161107,21.75,93.25,Chin Resistance,9,2024-08-28
161108,21.75,93.75,Chin Resistance,9,2024-08-28
161109,21.75,94.25,Chin Resistance,9,2024-08-28
161110,21.75,94.75,Junta,0,2024-08-28
161111,21.75,95.25,PDF,2,2024-08-28
161112,21.75,95.75,Junta,0,2024-08-28
161113,21.75,96.25,Junta,0,2024-08-28
161114,21.75,96.75,Junta,0,2024-08-28
161115,21.75,97.25,SSPP,12,2024-08-28
161116,21.75,97.75,SSPP,12,2024-08-28
161117,21.75,98.25,SSPP,12,2024-08-28
161118,21.75,98.75,Junta,0,2024-08-28
161119,21.75,99.25,Junta,0,2024-08-28
161120,21.75,99.75,NDAA,14,2024-08-28
161121,21.75,100.25,NDAA,14,2024-08-28
161122,21.75,100.75,NDAA,14,2024-08-28
161123,21.75,101.25,Junta,0,2024-08-28
161826,22.25,92.75,AA,6,2024-08-28
161827,22.25,93.25,Chin Resistance,9,2024-08-28
161828,22.25,93.75,Chin Resistance,9,2024-08-28
161829,22.25,94.25,Junta,0,2024-08-28
161830,22.25,94.75,Junta,0,2024-08-28
161831,22.25,95.25,Junta,0,2024-08-28
161832,22.25,95.75,Junta,0,2024-08-28
161833,22.25,96.25,Junta,0,2024-08-28
161834,22.25,96.75,Junta,0,2024-08-28
161835,22.25,97.25,SSPP,12,2024-08-28
161836,22.25,97.75,SSPP,12,2024-08-28
161837,22.25,98.25,SSPP,12,2024-08-28
161838,22.25,98.75,SSPP,12,2024-08-28
161839,22.25,99.25,UWSA,15,2024-08-28
161840,22.25,99.75,UWSA,15,2024-08-28
162547,22.75,93.25,Chin Resistance,9,2024-08-28
162548,22.75,93.75,Chin Resistance,9,2024-08-28
162549,22.75,94.25,Junta,0,2024-08-28
162550,22.75,94.75,Junta,0,2024-08-28
162551,22.75,95.25,Junta,0,2024-08-28
162552,22.75,95.75,Junta,0,2024-08-28
162553,22.75,96.25,PDF,2,2024-08-28
162554,22.75,96.75,Junta,0,2024-08-28
162555,22.75,97.25,Junta,0,2024-08-28
162556,22.75,97.75,SSPP,12,2024-08-28
162557,22.75,98.25,SSPP,12,2024-08-28
162558,22.75,98.75,SSPP,12,2024-08-28
162559,22.75,99.25,UWSA,15,2024-08-28
163267,23.25,93.25,Chin Resistance,9,2024-08-28
163268,23.25,93.75,Chin Resistance,9,2024-08-28
163269,23.25,94.25,Junta,0,2024-08-28
163270,23.25,94.75,Junta,0,2024-08-28
163271,23.25,95.25,Junta,0,2024-08-28
163272,23.25,95.75,Junta,0,2024-08-28
163273,23.25,96.25,Junta,0,2024-08-28
163274,23.25,96.75,KIA,3,2024-08-28
163275,23.25,97.25,Junta,0,2024-08-28
163276,23.25,97.75,Junta,0,2024-08-28
163277,23.25,98.25,Junta,0,2024-08-28
163278,23.25,98.75,UWSA,15,2024-08-28
163279,23.25,99.25,UWSA,15,2024-08-28
163987,23.75,93.25,Chin Resistance,9,2024-08-28
163988,23.75,93.75,Chin Resistance,9,2024-08-28
163989,23.75,94.25,Chin Resistance,9,2024-08-28
163990,23.75,94.75,Junta,0,2024-08-28
163991,23.75,95.25,Junta,0,2024-08-28
163992,23.75,95.75,Junta,0,2024-08-28
163993,23.75,96.25,Junta,0,2024-08-28
163994,23.75,96.75,KIA,3,2024-08-28
163995,23.75,97.25,KIA,3,2024-08-28
163996,23.75,97.75,KIA,3,2024-08-28
163997,23.75,98.25,KIA,3,2024-08-28
163998,23.75,98.75,Junta,0,2024-08-28
164707,24.25,93.25,Chin Resistance,9,2024-08-28
164708,24.25,93.75,Chin Resistance,9,2024-08-28
164709,24.25,94.25,Junta,0,2024-08-28
164710,24.25,94.75,Junta,0,2024-08-28
164711,24.25,95.25,Junta,0,2024-08-28
164712,24.25,95.75,KIA,3,2024-08-28
164713,24.25,96.25,KIA,3,2024-08-28
164714,24.25,96.75,KIA,3,2024-08-28
164715,24.25,97.25,KIA,3,2024-08-28
164716,24.25,97.75,Junta,0,2024-08-28
164717,24.25,98.25,Junta,0,2024-08-28
164718,24.25,98.75,Junta,0,2024-08-28
165430,24.75,94.75,Junta,0,2024-08-28
165431,24.75,95.25,KIA,3,2024-08-28
165432,24.75,95.75,KIA,3,2024-08-28
165433,24.75,96.25,KIA,3,2024-08-28
165434,24.75,96.75,KIA,3,2024-08-28
165435,24.75,97.25,KIA,3,2024-08-28
165436,24.75,97.75,Junta,0,2024-08-28
166150,25.25,94.75,Junta,0,2024-08-28
166151,25.25,95.25,Junta,0,2024-08-28
166152,25.25,95.75,KIA,3,2024-08-28
166153,25.25,96.25,KIA,3,2024-08-28
166154,25.25,96.75,KIA,3,2024-08-28
166155,25.25,97.25,KIA,3,2024-08-28
166156,25.25,97.75,Junta,0,2024-08-28
166870,25.75,94.75,Junta,0,2024-08-28
166871,25.75,95.25,Junta,0,2024-08-28
166872,25.75,95.75,KIA,3,2024-08-28
166873,25.75,96.25,KIA,3,2024-08-28
166874,25.75,96.75,KIA,3,2024-08-28
166875,25.75,97.25,KIA,3,2024-08-28
166876,25.75,97.75,KIA,3,2024-08-28
166877,25.75,98.25,Junta,0,2024-08-28
166878,25.75,98.75,Junta,0,2024-08-28
167591,26.25,95.25,Junta,0,2024-08-28
167592,26.25,95.75,KIA,3,2024-08-28
167593,26.25,96.25,KIA,3,2024-08-28
167594,26.25,96.75,KIA,3,2024-08-28
167595,26.25,97.25,KIA,3,2024-08-28
167596,26.25,97.75,KIA,3,2024-08-28
167597,26.25,98.25,KIA,3,2024-08-28
167598,26.25,98.75,Junta,0,2024-08-28
168311,26.75,95.25,Junta,0,2024-08-28
168312,26.75,95.75,Junta,0,2024-08-28
168313,26.75,96.25,KIA,3,2024-08-28
168314,26.75,96.75,KIA,3,2024-08-28
168315,26.75,97.25,KIA,3,2024-08-28
168316,26.75,97.75,KIA,3,2024-08-28
168317,26.75,98.25,KIA,3,2024-08-28
168318,26.75,98.75,Junta,0,2024-08-28
169033,27.25,96.25,KIA,3,2024-08-28
169034,27.25,96.75,KIA,3,2024-08-28
169035,27.25,97.25,KIA,3,2024-08-28
169036,27.25,97.75,KIA,3,2024-08-28
169037,27.25,98.25,Junta,0,2024-08-28
169038,27.25,98.75,Junta,0,2024-08-28
169754,27.75,96.75,KIA,3,2024-08-28
169755,27.75,97.25,Junta,0,2024-08-28
169756,27.75,97.75,Junta,0,2024-08-28
169757,27.75,98.25,Junta,0,2024-08-28
170475,28.25,97.25,Junta,0,2024-08-28
170476,28.25,97.75,Junta,0,2024-08-28
170477,28.25,98.25,Junta,0,2024-08-28
144558,10.25,98.75,Junta,0,2024-09-02
145277,10.75,98.25,Junta,0,2024-09-02
145278,10.75,98.75,Junta,0,2024-09-02
145998,11.25,98.75,Junta,0,2024-09-02
145999,11.25,99.25,PDF,2,2024-09-02
146717,11.75,98.25,Junta,0,2024-09-02
146718,11.75,98.75,PDF,2,2024-09-02
146719,11.75,99.25,PDF,2,2024-09-02
146720,11.75,99.75,Junta,0,2024-09-02
147437,12.25,98.25,Junta,0,2024-09-02
147438,12.25,98.75,Junta,0,2024-09-02
147439,12.25,99.25,PDF,2,2024-09-02
148157,12.75,98.25,Junta,0,2024-09-02
148158,12.75,98.75,Junta,0,2024-09-02
148159,12.75,99.25,PDF,2,2024-09-02
148878,13.25,98.75,Junta,0,2024-09-02
148879,13.25,99.25,PDF,2,2024-09-02
149597,13.75,98.25,Junta,0,2024-09-02
149598,13.75,98.75,Karen,4,2024-09-02
149599,13.75,99.25,Karen,4,2024-09-02
150317,14.25,98.25,Junta,0,2024-09-02
150318,14.25,98.75,Karen,4,2024-09-02
151036,14.75,97.75,Junta,0,2024-09-02
151037,14.75,98.25,Karen,4,2024-09-02
151756,15.25,97.75,Junta,0,2024-09-02
151757,15.25,98.25,Junta,0,2024-09-02
152471,15.75,95.25,Junta,0,2024-09-02
152472,15.75,95.75,Junta,0,2024-09-02
152476,15.75,97.75,Junta,0,2024-09-02
152477,15.75,98.25,Junta,0,2024-09-02
153189,16.25,94.25,Junta,0,2024-09-02
153190,16.25,94.75,Junta,0,2024-09-02
153191,16.25,95.25,Junta,0,2024-09-02
153192,16.25,95.75,Junta,0,2024-09-02
153193,16.25,96.25,Junta,0,2024-09-02
153196,16.25,97.75,Junta,0,2024-09-02
153197,16.25,98.25,Junta,0,2024-09-02
153198,16.25,98.75,Junta,0,2024-09-02
153909,16.75,94.25,Junta,0,2024-09-02
153910,16.75,94.75,Junta,0,2024-09-02
153911,16.75,95.25,Junta,0,2024-09-02
153912,16.75,95.75,Junta,0,2024-09-02
153913,16.75,96.25,Junta,0,2024-09-02
153914,16.75,96.75,Junta,0,2024-09-02
153915,16.75,97.25,Junta,0,2024-09-02
